symbol,timeframe,model,csv_path,result_dir,command,rows,test_rows,prediction_windows,pred_len,pred_step,trade_count,coverage,win_rate,avg_win,avg_loss,win_loss_ratio,profit_factor,cumulative_return,max_drawdown,mean_trade_return,pred_direction_acc,threshold_bps,cost_bps,status
EURUSD,M15,TimeMixer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_M15.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_M15_TimeMixer_sl96_pl1_TimeMixer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,D:\python_workspace\Quant\.venv\liangwen2\Scripts\python.exe run.py --task_name long_term_forecast --is_training 1 --model_id EURUSD_M15_TimeMixer_sl96_pl1 --model TimeMixer --data custom --root_path C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib --data_path EURUSD_M15.csv --features MS --target close --freq 15min --seq_len 96 --label_len 48 --pred_len 1 --enc_in 12 --dec_in 12 --c_out 12 --d_model 64 --n_heads 4 --e_layers 2 --d_layers 1 --d_ff 128 --factor 1 --expand 2 --d_conv 4 --embed timeF --train_epochs 5 --batch_size 64 --learning_rate 0.0001 --num_workers 0 --des quant --itr 1 --inverse --gpu 0 --gpu_type cuda,,,,,,,,,,,,,,,,,,,"failed:Command '['D:\\python_workspace\\Quant\\.venv\\liangwen2\\Scripts\\python.exe', 'run.py', '--task_name', 'long_term_forecast', '--is_training', '1', '--model_id', 'EURUSD_M15_TimeMixer_sl96_pl1', '--model', 'TimeMixer', '--data', 'custom', '--root_path', 'C:\\Users\\29083\\AppData\\Roaming\\MetaQuotes\\Terminal\\Common\\Files\\tslib', '--data_path', 'EURUSD_M15.csv', '--features', 'MS', '--target', 'close', '--freq', '15min', '--seq_len', '96', '--label_len', '48', '--pred_len', '1', '--enc_in', '12', '--dec_in', '12', '--c_out', '12', '--d_model', '64', '--n_heads', '4', '--e_layers', '2', '--d_layers', '1', '--d_ff', '128', '--factor', '1', '--expand', '2', '--d_conv', '4', '--embed', 'timeF', '--train_epochs', '5', '--batch_size', '64', '--learning_rate', '0.0001', '--num_workers', '0', '--des', 'quant', '--itr', '1', '--inverse', '--gpu', '0', '--gpu_type', 'cuda']' returned non-zero exit status 1."
EURUSD,M15,SegRNN,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_M15.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_M15_SegRNN_sl96_pl1_SegRNN_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,D:\python_workspace\Quant\.venv\liangwen2\Scripts\python.exe run.py --task_name long_term_forecast --is_training 1 --model_id EURUSD_M15_SegRNN_sl96_pl1 --model SegRNN --data custom --root_path C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib --data_path EURUSD_M15.csv --features MS --target close --freq 15min --seq_len 96 --label_len 48 --pred_len 1 --enc_in 12 --dec_in 12 --c_out 12 --d_model 64 --n_heads 4 --e_layers 2 --d_layers 1 --d_ff 128 --factor 1 --expand 2 --d_conv 4 --embed timeF --train_epochs 5 --batch_size 64 --learning_rate 0.0001 --num_workers 0 --des quant --itr 1 --inverse --gpu 0 --gpu_type cuda,,,,,,,,,,,,,,,,,,,"failed:Command '['D:\\python_workspace\\Quant\\.venv\\liangwen2\\Scripts\\python.exe', 'run.py', '--task_name', 'long_term_forecast', '--is_training', '1', '--model_id', 'EURUSD_M15_SegRNN_sl96_pl1', '--model', 'SegRNN', '--data', 'custom', '--root_path', 'C:\\Users\\29083\\AppData\\Roaming\\MetaQuotes\\Terminal\\Common\\Files\\tslib', '--data_path', 'EURUSD_M15.csv', '--features', 'MS', '--target', 'close', '--freq', '15min', '--seq_len', '96', '--label_len', '48', '--pred_len', '1', '--enc_in', '12', '--dec_in', '12', '--c_out', '12', '--d_model', '64', '--n_heads', '4', '--e_layers', '2', '--d_layers', '1', '--d_ff', '128', '--factor', '1', '--expand', '2', '--d_conv', '4', '--embed', 'timeF', '--train_epochs', '5', '--batch_size', '64', '--learning_rate', '0.0001', '--num_workers', '0', '--des', 'quant', '--itr', '1', '--inverse', '--gpu', '0', '--gpu_type', 'cuda']' returned non-zero exit status 1."
EURUSD,H1,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_H1_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,D:\python_workspace\Quant\.venv\liangwen2\Scripts\python.exe run.py --task_name long_term_forecast --is_training 1 --model_id EURUSD_H1_iTransformer_sl96_pl1 --model iTransformer --data custom --root_path C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib --data_path EURUSD_H1.csv --features MS --target close --freq h --seq_len 96 --label_len 48 --pred_len 1 --enc_in 12 --dec_in 12 --c_out 12 --d_model 64 --n_heads 4 --e_layers 2 --d_layers 1 --d_ff 128 --factor 1 --expand 2 --d_conv 4 --embed timeF --train_epochs 5 --batch_size 64 --learning_rate 0.0001 --num_workers 0 --des quant --itr 1 --inverse --gpu 0 --gpu_type cuda,12000.0,2400.0,2400.0,1.0,0.0,1574.0,0.6558333333333334,0.36086404066073696,0.0005431452194551255,0.0006138319108999749,0.8848435700561551,0.4995935862742506,-0.2662433830011932,0.2679052861777468,-0.00019632046868796915,0.5044472681067345,3.0,2.0,ok
EURUSD,H1,TimeMixer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_H1_TimeMixer_sl96_pl1_TimeMixer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,D:\python_workspace\Quant\.venv\liangwen2\Scripts\python.exe run.py --task_name long_term_forecast --is_training 1 --model_id EURUSD_H1_TimeMixer_sl96_pl1 --model TimeMixer --data custom --root_path C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib --data_path EURUSD_H1.csv --features MS --target close --freq h --seq_len 96 --label_len 48 --pred_len 1 --enc_in 12 --dec_in 12 --c_out 12 --d_model 64 --n_heads 4 --e_layers 2 --d_layers 1 --d_ff 128 --factor 1 --expand 2 --d_conv 4 --embed timeF --train_epochs 5 --batch_size 64 --learning_rate 0.0001 --num_workers 0 --des quant --itr 1 --inverse --gpu 0 --gpu_type cuda,,,,,,,,,,,,,,,,,,,"failed:Command '['D:\\python_workspace\\Quant\\.venv\\liangwen2\\Scripts\\python.exe', 'run.py', '--task_name', 'long_term_forecast', '--is_training', '1', '--model_id', 'EURUSD_H1_TimeMixer_sl96_pl1', '--model', 'TimeMixer', '--data', 'custom', '--root_path', 'C:\\Users\\29083\\AppData\\Roaming\\MetaQuotes\\Terminal\\Common\\Files\\tslib', '--data_path', 'EURUSD_H1.csv', '--features', 'MS', '--target', 'close', '--freq', 'h', '--seq_len', '96', '--label_len', '48', '--pred_len', '1', '--enc_in', '12', '--dec_in', '12', '--c_out', '12', '--d_model', '64', '--n_heads', '4', '--e_layers', '2', '--d_layers', '1', '--d_ff', '128', '--factor', '1', '--expand', '2', '--d_conv', '4', '--embed', 'timeF', '--train_epochs', '5', '--batch_size', '64', '--learning_rate', '0.0001', '--num_workers', '0', '--des', 'quant', '--itr', '1', '--inverse', '--gpu', '0', '--gpu_type', 'cuda']' returned non-zero exit status 1."
EURUSD,H1,SegRNN,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_H1_SegRNN_sl96_pl1_SegRNN_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,D:\python_workspace\Quant\.venv\liangwen2\Scripts\python.exe run.py --task_name long_term_forecast --is_training 1 --model_id EURUSD_H1_SegRNN_sl96_pl1 --model SegRNN --data custom --root_path C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib --data_path EURUSD_H1.csv --features MS --target close --freq h --seq_len 96 --label_len 48 --pred_len 1 --enc_in 12 --dec_in 12 --c_out 12 --d_model 64 --n_heads 4 --e_layers 2 --d_layers 1 --d_ff 128 --factor 1 --expand 2 --d_conv 4 --embed timeF --train_epochs 5 --batch_size 64 --learning_rate 0.0001 --num_workers 0 --des quant --itr 1 --inverse --gpu 0 --gpu_type cuda,,,,,,,,,,,,,,,,,,,"failed:Command '['D:\\python_workspace\\Quant\\.venv\\liangwen2\\Scripts\\python.exe', 'run.py', '--task_name', 'long_term_forecast', '--is_training', '1', '--model_id', 'EURUSD_H1_SegRNN_sl96_pl1', '--model', 'SegRNN', '--data', 'custom', '--root_path', 'C:\\Users\\29083\\AppData\\Roaming\\MetaQuotes\\Terminal\\Common\\Files\\tslib', '--data_path', 'EURUSD_H1.csv', '--features', 'MS', '--target', 'close', '--freq', 'h', '--seq_len', '96', '--label_len', '48', '--pred_len', '1', '--enc_in', '12', '--dec_in', '12', '--c_out', '12', '--d_model', '64', '--n_heads', '4', '--e_layers', '2', '--d_layers', '1', '--d_ff', '128', '--factor', '1', '--expand', '2', '--d_conv', '4', '--embed', 'timeF', '--train_epochs', '5', '--batch_size', '64', '--learning_rate', '0.0001', '--num_workers', '0', '--des', 'quant', '--itr', '1', '--inverse', '--gpu', '0', '--gpu_type', 'cuda']' returned non-zero exit status 1."
EURUSD,H4,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_H4_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,D:\python_workspace\Quant\.venv\liangwen2\Scripts\python.exe run.py --task_name long_term_forecast --is_training 1 --model_id EURUSD_H4_iTransformer_sl96_pl1 --model iTransformer --data custom --root_path C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib --data_path EURUSD_H4.csv --features MS --target close --freq 4h --seq_len 96 --label_len 48 --pred_len 1 --enc_in 12 --dec_in 12 --c_out 12 --d_model 64 --n_heads 4 --e_layers 2 --d_layers 1 --d_ff 128 --factor 1 --expand 2 --d_conv 4 --embed timeF --train_epochs 5 --batch_size 64 --learning_rate 0.0001 --num_workers 0 --des quant --itr 1 --inverse --gpu 0 --gpu_type cuda,12000.0,2400.0,2400.0,1.0,0.0,2011.0,0.8379166666666666,0.4629537543510691,0.0013388672745619878,0.0013918708371165739,0.9619191945537208,0.8292099723421427,-0.22949056831566494,0.2536004564872337,-0.00012766537616543472,0.5226255594231726,3.0,2.0,ok
EURUSD,H4,TimeMixer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_H4_TimeMixer_sl96_pl1_TimeMixer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,D:\python_workspace\Quant\.venv\liangwen2\Scripts\python.exe run.py --task_name long_term_forecast --is_training 1 --model_id EURUSD_H4_TimeMixer_sl96_pl1 --model TimeMixer --data custom --root_path C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib --data_path EURUSD_H4.csv --features MS --target close --freq 4h --seq_len 96 --label_len 48 --pred_len 1 --enc_in 12 --dec_in 12 --c_out 12 --d_model 64 --n_heads 4 --e_layers 2 --d_layers 1 --d_ff 128 --factor 1 --expand 2 --d_conv 4 --embed timeF --train_epochs 5 --batch_size 64 --learning_rate 0.0001 --num_workers 0 --des quant --itr 1 --inverse --gpu 0 --gpu_type cuda,,,,,,,,,,,,,,,,,,,"failed:Command '['D:\\python_workspace\\Quant\\.venv\\liangwen2\\Scripts\\python.exe', 'run.py', '--task_name', 'long_term_forecast', '--is_training', '1', '--model_id', 'EURUSD_H4_TimeMixer_sl96_pl1', '--model', 'TimeMixer', '--data', 'custom', '--root_path', 'C:\\Users\\29083\\AppData\\Roaming\\MetaQuotes\\Terminal\\Common\\Files\\tslib', '--data_path', 'EURUSD_H4.csv', '--features', 'MS', '--target', 'close', '--freq', '4h', '--seq_len', '96', '--label_len', '48', '--pred_len', '1', '--enc_in', '12', '--dec_in', '12', '--c_out', '12', '--d_model', '64', '--n_heads', '4', '--e_layers', '2', '--d_layers', '1', '--d_ff', '128', '--factor', '1', '--expand', '2', '--d_conv', '4', '--embed', 'timeF', '--train_epochs', '5', '--batch_size', '64', '--learning_rate', '0.0001', '--num_workers', '0', '--des', 'quant', '--itr', '1', '--inverse', '--gpu', '0', '--gpu_type', 'cuda']' returned non-zero exit status 1."
EURUSD,H4,SegRNN,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_H4_SegRNN_sl96_pl1_SegRNN_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,D:\python_workspace\Quant\.venv\liangwen2\Scripts\python.exe run.py --task_name long_term_forecast --is_training 1 --model_id EURUSD_H4_SegRNN_sl96_pl1 --model SegRNN --data custom --root_path C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib --data_path EURUSD_H4.csv --features MS --target close --freq 4h --seq_len 96 --label_len 48 --pred_len 1 --enc_in 12 --dec_in 12 --c_out 12 --d_model 64 --n_heads 4 --e_layers 2 --d_layers 1 --d_ff 128 --factor 1 --expand 2 --d_conv 4 --embed timeF --train_epochs 5 --batch_size 64 --learning_rate 0.0001 --num_workers 0 --des quant --itr 1 --inverse --gpu 0 --gpu_type cuda,,,,,,,,,,,,,,,,,,,"failed:Command '['D:\\python_workspace\\Quant\\.venv\\liangwen2\\Scripts\\python.exe', 'run.py', '--task_name', 'long_term_forecast', '--is_training', '1', '--model_id', 'EURUSD_H4_SegRNN_sl96_pl1', '--model', 'SegRNN', '--data', 'custom', '--root_path', 'C:\\Users\\29083\\AppData\\Roaming\\MetaQuotes\\Terminal\\Common\\Files\\tslib', '--data_path', 'EURUSD_H4.csv', '--features', 'MS', '--target', 'close', '--freq', '4h', '--seq_len', '96', '--label_len', '48', '--pred_len', '1', '--enc_in', '12', '--dec_in', '12', '--c_out', '12', '--d_model', '64', '--n_heads', '4', '--e_layers', '2', '--d_layers', '1', '--d_ff', '128', '--factor', '1', '--expand', '2', '--d_conv', '4', '--embed', 'timeF', '--train_epochs', '5', '--batch_size', '64', '--learning_rate', '0.0001', '--num_workers', '0', '--des', 'quant', '--itr', '1', '--inverse', '--gpu', '0', '--gpu_type', 'cuda']' returned non-zero exit status 1."
USTEC,M15,,,,,,,,,,,,,,,,,,,,,,,missing_csv:C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USTEC_M15.csv
USTEC,H1,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USTEC_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USTEC_H1_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,D:\python_workspace\Quant\.venv\liangwen2\Scripts\python.exe run.py --task_name long_term_forecast --is_training 1 --model_id USTEC_H1_iTransformer_sl96_pl1 --model iTransformer --data custom --root_path C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib --data_path USTEC_H1.csv --features MS --target close --freq h --seq_len 96 --label_len 48 --pred_len 1 --enc_in 12 --dec_in 12 --c_out 12 --d_model 64 --n_heads 4 --e_layers 2 --d_layers 1 --d_ff 128 --factor 1 --expand 2 --d_conv 4 --embed timeF --train_epochs 5 --batch_size 64 --learning_rate 0.0001 --num_workers 0 --des quant --itr 1 --inverse --gpu 0 --gpu_type cuda,12000.0,2400.0,2400.0,1.0,0.0,2134.0,0.8891666666666667,0.4386129334582943,0.001745645982150466,0.0016944914289747392,1.0301887352753847,0.8048886946725877,-0.3320455357700064,0.34357696955351047,-0.00018560266758149108,0.4967197750702905,3.0,2.0,ok
USTEC,H1,TimeMixer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USTEC_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USTEC_H1_TimeMixer_sl96_pl1_TimeMixer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,D:\python_workspace\Quant\.venv\liangwen2\Scripts\python.exe run.py --task_name long_term_forecast --is_training 1 --model_id USTEC_H1_TimeMixer_sl96_pl1 --model TimeMixer --data custom --root_path C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib --data_path USTEC_H1.csv --features MS --target close --freq h --seq_len 96 --label_len 48 --pred_len 1 --enc_in 12 --dec_in 12 --c_out 12 --d_model 64 --n_heads 4 --e_layers 2 --d_layers 1 --d_ff 128 --factor 1 --expand 2 --d_conv 4 --embed timeF --train_epochs 5 --batch_size 64 --learning_rate 0.0001 --num_workers 0 --des quant --itr 1 --inverse --gpu 0 --gpu_type cuda,,,,,,,,,,,,,,,,,,,"failed:Command '['D:\\python_workspace\\Quant\\.venv\\liangwen2\\Scripts\\python.exe', 'run.py', '--task_name', 'long_term_forecast', '--is_training', '1', '--model_id', 'USTEC_H1_TimeMixer_sl96_pl1', '--model', 'TimeMixer', '--data', 'custom', '--root_path', 'C:\\Users\\29083\\AppData\\Roaming\\MetaQuotes\\Terminal\\Common\\Files\\tslib', '--data_path', 'USTEC_H1.csv', '--features', 'MS', '--target', 'close', '--freq', 'h', '--seq_len', '96', '--label_len', '48', '--pred_len', '1', '--enc_in', '12', '--dec_in', '12', '--c_out', '12', '--d_model', '64', '--n_heads', '4', '--e_layers', '2', '--d_layers', '1', '--d_ff', '128', '--factor', '1', '--expand', '2', '--d_conv', '4', '--embed', 'timeF', '--train_epochs', '5', '--batch_size', '64', '--learning_rate', '0.0001', '--num_workers', '0', '--des', 'quant', '--itr', '1', '--inverse', '--gpu', '0', '--gpu_type', 'cuda']' returned non-zero exit status 1."
USTEC,H1,SegRNN,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USTEC_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USTEC_H1_SegRNN_sl96_pl1_SegRNN_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,D:\python_workspace\Quant\.venv\liangwen2\Scripts\python.exe run.py --task_name long_term_forecast --is_training 1 --model_id USTEC_H1_SegRNN_sl96_pl1 --model SegRNN --data custom --root_path C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib --data_path USTEC_H1.csv --features MS --target close --freq h --seq_len 96 --label_len 48 --pred_len 1 --enc_in 12 --dec_in 12 --c_out 12 --d_model 64 --n_heads 4 --e_layers 2 --d_layers 1 --d_ff 128 --factor 1 --expand 2 --d_conv 4 --embed timeF --train_epochs 5 --batch_size 64 --learning_rate 0.0001 --num_workers 0 --des quant --itr 1 --inverse --gpu 0 --gpu_type cuda,,,,,,,,,,,,,,,,,,,"failed:Command '['D:\\python_workspace\\Quant\\.venv\\liangwen2\\Scripts\\python.exe', 'run.py', '--task_name', 'long_term_forecast', '--is_training', '1', '--model_id', 'USTEC_H1_SegRNN_sl96_pl1', '--model', 'SegRNN', '--data', 'custom', '--root_path', 'C:\\Users\\29083\\AppData\\Roaming\\MetaQuotes\\Terminal\\Common\\Files\\tslib', '--data_path', 'USTEC_H1.csv', '--features', 'MS', '--target', 'close', '--freq', 'h', '--seq_len', '96', '--label_len', '48', '--pred_len', '1', '--enc_in', '12', '--dec_in', '12', '--c_out', '12', '--d_model', '64', '--n_heads', '4', '--e_layers', '2', '--d_layers', '1', '--d_ff', '128', '--factor', '1', '--expand', '2', '--d_conv', '4', '--embed', 'timeF', '--train_epochs', '5', '--batch_size', '64', '--learning_rate', '0.0001', '--num_workers', '0', '--des', 'quant', '--itr', '1', '--inverse', '--gpu', '0', '--gpu_type', 'cuda']' returned non-zero exit status 1."
USTEC,H4,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USTEC_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USTEC_H4_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,D:\python_workspace\Quant\.venv\liangwen2\Scripts\python.exe run.py --task_name long_term_forecast --is_training 1 --model_id USTEC_H4_iTransformer_sl96_pl1 --model iTransformer --data custom --root_path C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib --data_path USTEC_H4.csv --features MS --target close --freq 4h --seq_len 96 --label_len 48 --pred_len 1 --enc_in 12 --dec_in 12 --c_out 12 --d_model 64 --n_heads 4 --e_layers 2 --d_layers 1 --d_ff 128 --factor 1 --expand 2 --d_conv 4 --embed timeF --train_epochs 5 --batch_size 64 --learning_rate 0.0001 --num_workers 0 --des quant --itr 1 --inverse --gpu 0 --gpu_type cuda,5493.0,1098.0,1098.0,1.0,0.0,1060.0,0.9653916211293261,0.4877358490566038,0.0034228131750614413,0.0031003567321382266,1.1040062388887828,1.0511440617044214,0.0753890056858404,0.10473551782187651,8.122708109029053e-05,0.5169811320754717,3.0,2.0,ok
USTEC,H4,TimeMixer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USTEC_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USTEC_H4_TimeMixer_sl96_pl1_TimeMixer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,D:\python_workspace\Quant\.venv\liangwen2\Scripts\python.exe run.py --task_name long_term_forecast --is_training 1 --model_id USTEC_H4_TimeMixer_sl96_pl1 --model TimeMixer --data custom --root_path C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib --data_path USTEC_H4.csv --features MS --target close --freq 4h --seq_len 96 --label_len 48 --pred_len 1 --enc_in 12 --dec_in 12 --c_out 12 --d_model 64 --n_heads 4 --e_layers 2 --d_layers 1 --d_ff 128 --factor 1 --expand 2 --d_conv 4 --embed timeF --train_epochs 5 --batch_size 64 --learning_rate 0.0001 --num_workers 0 --des quant --itr 1 --inverse --gpu 0 --gpu_type cuda,,,,,,,,,,,,,,,,,,,"failed:Command '['D:\\python_workspace\\Quant\\.venv\\liangwen2\\Scripts\\python.exe', 'run.py', '--task_name', 'long_term_forecast', '--is_training', '1', '--model_id', 'USTEC_H4_TimeMixer_sl96_pl1', '--model', 'TimeMixer', '--data', 'custom', '--root_path', 'C:\\Users\\29083\\AppData\\Roaming\\MetaQuotes\\Terminal\\Common\\Files\\tslib', '--data_path', 'USTEC_H4.csv', '--features', 'MS', '--target', 'close', '--freq', '4h', '--seq_len', '96', '--label_len', '48', '--pred_len', '1', '--enc_in', '12', '--dec_in', '12', '--c_out', '12', '--d_model', '64', '--n_heads', '4', '--e_layers', '2', '--d_layers', '1', '--d_ff', '128', '--factor', '1', '--expand', '2', '--d_conv', '4', '--embed', 'timeF', '--train_epochs', '5', '--batch_size', '64', '--learning_rate', '0.0001', '--num_workers', '0', '--des', 'quant', '--itr', '1', '--inverse', '--gpu', '0', '--gpu_type', 'cuda']' returned non-zero exit status 1."
USTEC,H4,SegRNN,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USTEC_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USTEC_H4_SegRNN_sl96_pl1_SegRNN_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,D:\python_workspace\Quant\.venv\liangwen2\Scripts\python.exe run.py --task_name long_term_forecast --is_training 1 --model_id USTEC_H4_SegRNN_sl96_pl1 --model SegRNN --data custom --root_path C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib --data_path USTEC_H4.csv --features MS --target close --freq 4h --seq_len 96 --label_len 48 --pred_len 1 --enc_in 12 --dec_in 12 --c_out 12 --d_model 64 --n_heads 4 --e_layers 2 --d_layers 1 --d_ff 128 --factor 1 --expand 2 --d_conv 4 --embed timeF --train_epochs 5 --batch_size 64 --learning_rate 0.0001 --num_workers 0 --des quant --itr 1 --inverse --gpu 0 --gpu_type cuda,,,,,,,,,,,,,,,,,,,"failed:Command '['D:\\python_workspace\\Quant\\.venv\\liangwen2\\Scripts\\python.exe', 'run.py', '--task_name', 'long_term_forecast', '--is_training', '1', '--model_id', 'USTEC_H4_SegRNN_sl96_pl1', '--model', 'SegRNN', '--data', 'custom', '--root_path', 'C:\\Users\\29083\\AppData\\Roaming\\MetaQuotes\\Terminal\\Common\\Files\\tslib', '--data_path', 'USTEC_H4.csv', '--features', 'MS', '--target', 'close', '--freq', '4h', '--seq_len', '96', '--label_len', '48', '--pred_len', '1', '--enc_in', '12', '--dec_in', '12', '--c_out', '12', '--d_model', '64', '--n_heads', '4', '--e_layers', '2', '--d_layers', '1', '--d_ff', '128', '--factor', '1', '--expand', '2', '--d_conv', '4', '--embed', 'timeF', '--train_epochs', '5', '--batch_size', '64', '--learning_rate', '0.0001', '--num_workers', '0', '--des', 'quant', '--itr', '1', '--inverse', '--gpu', '0', '--gpu_type', 'cuda']' returned non-zero exit status 1."
