symbol,timeframe,model,csv_path,result_dir,rows,test_rows,prediction_windows,pred_len,pred_step,trade_count,coverage,win_rate,avg_win,avg_loss,win_loss_ratio,profit_factor,cumulative_return,max_drawdown,mean_trade_return,pred_direction_acc,threshold_bps,cost_bps,strategy_mode,ma_window,min_hold_bars,hold_until_opposite,stop_loss_bps,cooldown_bars,allow_short,long_only
EURUSD,H4,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_H4_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,14,0.9225,0.07142857142857142,0.13218924201342544,0.002819234540731905,46.88834508217526,3.606795775551943,0.09551895929760734,0.051701676773943994,0.0068242280702793335,0.512646793134598,20.0,2.0,stateful,0,1,True,20.0,2,False,True
EURUSD,H4,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_H4_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,14,0.9225,0.07142857142857142,0.13218924201342544,0.002819234540731905,46.88834508217526,3.606795775551943,0.09551895929760734,0.051701676773943994,0.0068242280702793335,0.512646793134598,20.0,2.0,stateful,0,2,True,20.0,2,False,True
EURUSD,H4,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_H4_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,14,0.9225,0.07142857142857142,0.13218924201342544,0.002819234540731905,46.88834508217526,3.606795775551943,0.09551895929760734,0.051701676773943994,0.0068242280702793335,0.512646793134598,20.0,2.0,stateful,0,3,True,20.0,2,False,True
EURUSD,H4,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_H4_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,15,0.9233333333333333,0.06666666666666667,0.13218924201342544,0.0030141355899519803,43.85643514316203,3.1326025102258592,0.08944866161265996,0.05170167677394499,0.005999422916939848,0.5126353790613718,20.0,2.0,stateful,0,1,True,20.0,0,False,True
EURUSD,M15,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_M15.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_M15_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,8,0.7445833333333334,0.75,0.009692038706823728,0.007548067720467966,1.284042362330957,3.852127086992871,0.04364772325485844,0.023274257531740283,0.005382012100000805,0.5142697257974258,10.0,2.0,stateful,0,1,True,0.0,0,True,False
EURUSD,M15,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_M15.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_M15_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,8,0.7445833333333334,0.75,0.009692038706823728,0.007548067720467966,1.284042362330957,3.852127086992871,0.04364772325485844,0.023274257531740283,0.005382012100000805,0.5142697257974258,10.0,2.0,stateful,0,1,True,0.0,1,True,False
EURUSD,M15,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_M15.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_M15_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,8,0.7445833333333334,0.75,0.009692038706823728,0.007548067720467966,1.284042362330957,3.852127086992871,0.04364772325485844,0.023274257531740283,0.005382012100000805,0.5142697257974258,10.0,2.0,stateful,0,1,True,0.0,2,True,False
EURUSD,M15,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_M15.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_M15_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,8,0.7445833333333334,0.75,0.009692038706823728,0.007548067720467966,1.284042362330957,3.852127086992871,0.04364772325485844,0.023274257531740283,0.005382012100000805,0.5142697257974258,10.0,2.0,stateful,0,2,True,0.0,0,True,False
EURUSD,M15,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_M15.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_M15_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,8,0.7445833333333334,0.75,0.009692038706823728,0.007548067720467966,1.284042362330957,3.852127086992871,0.04364772325485844,0.023274257531740283,0.005382012100000805,0.5142697257974258,10.0,2.0,stateful,0,2,True,0.0,1,True,False
GBPUSD,H1,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\GBPUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_GBPUSD_H1_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,8,0.73375,0.375,0.02111256320781359,0.004670353077637057,4.520549700815209,2.712329820489126,0.04006907609653365,0.031170346827700812,0.004998240529406936,0.5065303804656445,20.0,2.0,stateful,0,1,True,40.0,0,True,False
GBPUSD,H1,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\GBPUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_GBPUSD_H1_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,8,0.73375,0.375,0.02111256320781359,0.004670353077637057,4.520549700815209,2.712329820489126,0.04006907609653365,0.031170346827700812,0.004998240529406936,0.5065303804656445,20.0,2.0,stateful,0,1,True,40.0,1,True,False
GBPUSD,H1,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\GBPUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_GBPUSD_H1_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,8,0.73375,0.375,0.02111256320781359,0.004670353077637057,4.520549700815209,2.712329820489126,0.04006907609653365,0.031170346827700812,0.004998240529406936,0.5065303804656445,20.0,2.0,stateful,0,2,True,40.0,0,True,False
GBPUSD,H1,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\GBPUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_GBPUSD_H1_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,8,0.73375,0.375,0.02111256320781359,0.004670353077637057,4.520549700815209,2.712329820489126,0.04006907609653365,0.031170346827700812,0.004998240529406936,0.5065303804656445,20.0,2.0,stateful,0,2,True,40.0,1,True,False
GBPUSD,H1,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\GBPUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_GBPUSD_H1_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,8,0.73375,0.375,0.02111256320781359,0.004670353077637057,4.520549700815209,2.712329820489126,0.04006907609653365,0.031170346827700812,0.004998240529406936,0.5065303804656445,20.0,2.0,stateful,0,3,True,40.0,0,True,False
GBPUSD,H1,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\GBPUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_GBPUSD_H1_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,181,0.8666666666666667,0.5248618784530387,0.0025516953461707788,0.002453208720219775,1.040146044296704,1.1489985373044986,0.03103804628719864,0.031923468283260426,0.00017367462954322245,0.5149038461538461,10.0,2.0,stateful,0,3,True,20.0,0,True,False
GBPUSD,H1,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\GBPUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_GBPUSD_H1_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,181,0.8666666666666667,0.5248618784530387,0.0025516953461707788,0.002453208720219775,1.040146044296704,1.1489985373044986,0.03103804628719864,0.031923468283260426,0.00017367462954322245,0.5149038461538461,10.0,2.0,stateful,0,3,True,20.0,1,True,False
GBPUSD,H1,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\GBPUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_GBPUSD_H1_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,130,1.0,0.6,0.002395600925277017,0.003031266336344248,0.7902970770183616,1.1854456155275426,0.028634934298154224,0.03393354873791443,0.000224854020628511,0.5129166666666667,10.0,2.0,stateful,0,3,True,0.0,0,True,False
GBPUSD,H1,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\GBPUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_GBPUSD_H1_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,130,1.0,0.6,0.002395600925277017,0.003031266336344248,0.7902970770183616,1.1854456155275426,0.028634934298154224,0.03393354873791443,0.000224854020628511,0.5129166666666667,10.0,2.0,stateful,0,3,True,0.0,1,True,False
GBPUSD,H1,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\GBPUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_GBPUSD_H1_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,130,1.0,0.6,0.002395600925277017,0.003031266336344248,0.7902970770183616,1.1854456155275426,0.028634934298154224,0.03393354873791443,0.000224854020628511,0.5129166666666667,10.0,2.0,stateful,0,3,True,0.0,2,True,False
GBPUSD,H4,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\GBPUSD_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_GBPUSD_H4_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,352,0.9991666666666666,0.6193181818181818,0.0028873397898854206,0.004278984562393168,0.6747721913421855,1.0977637142731076,0.05304522382130705,0.047163297097958856,0.00015925040577936684,0.5175145954962469,10.0,2.0,stateful,0,1,True,0.0,0,True,False
GBPUSD,H4,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\GBPUSD_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_GBPUSD_H4_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,352,0.9991666666666666,0.6193181818181818,0.0028873397898854206,0.004278984562393168,0.6747721913421855,1.0977637142731076,0.05304522382130705,0.047163297097958856,0.00015925040577936684,0.5175145954962469,10.0,2.0,stateful,0,1,True,0.0,1,True,False
GBPUSD,H4,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\GBPUSD_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_GBPUSD_H4_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,352,0.9991666666666666,0.6193181818181818,0.0028873397898854206,0.004278984562393168,0.6747721913421855,1.0977637142731076,0.05304522382130705,0.047163297097958856,0.00015925040577936684,0.5175145954962469,10.0,2.0,stateful,0,1,True,0.0,2,True,False
GBPUSD,H4,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\GBPUSD_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_GBPUSD_H4_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,385,0.8045833333333333,0.4675324675324675,0.0039671545183993665,0.003238866021703931,1.2248590993931545,1.0754860384915503,0.047771700865875344,0.04985984869791438,0.00013018254250020777,0.5178663904712584,15.0,2.0,stateful,0,1,True,20.0,0,True,False
GBPUSD,H4,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\GBPUSD_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_GBPUSD_H4_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,385,0.8045833333333333,0.4675324675324675,0.0039671545183993665,0.003238866021703931,1.2248590993931545,1.0754860384915503,0.047771700865875344,0.04985984869791438,0.00013018254250020777,0.5178663904712584,15.0,2.0,stateful,0,1,True,20.0,1,True,False
GBPUSD,M15,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\GBPUSD_M15.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_GBPUSD_M15_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,10,0.6591666666666667,0.7,0.009008032835107885,0.004528578239187858,1.9891525241095005,4.6413558895888345,0.05035920047620701,0.011703188714418444,0.0049470495128191615,0.5088495575221239,12.0,2.0,stateful,0,1,True,40.0,2,True,False
GBPUSD,M15,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\GBPUSD_M15.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_GBPUSD_M15_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,10,0.6591666666666667,0.7,0.009008032835107885,0.004528578239187858,1.9891525241095005,4.6413558895888345,0.05035920047620701,0.011703188714418444,0.0049470495128191615,0.5088495575221239,12.0,2.0,stateful,0,2,True,40.0,2,True,False
GBPUSD,M15,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\GBPUSD_M15.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_GBPUSD_M15_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,10,0.6591666666666667,0.7,0.009008032835107885,0.004528578239187858,1.9891525241095005,4.6413558895888345,0.05035920047620701,0.011703188714418444,0.0049470495128191615,0.5088495575221239,12.0,2.0,stateful,0,3,True,40.0,2,True,False
GBPUSD,M15,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\GBPUSD_M15.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_GBPUSD_M15_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,11,0.7004166666666667,0.6363636363636364,0.009294940491003528,0.004455499073742985,2.0861726906824414,3.650802208694272,0.047998599433074496,0.013924309339238272,0.004294780649277521,0.5056513979773944,12.0,2.0,stateful,0,1,True,40.0,0,True,False
GBPUSD,M15,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\GBPUSD_M15.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_GBPUSD_M15_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,11,0.7004166666666667,0.6363636363636364,0.009294940491003528,0.004455499073742985,2.0861726906824414,3.650802208694272,0.047998599433074496,0.013924309339238272,0.004294780649277521,0.5056513979773944,12.0,2.0,stateful,0,1,True,40.0,1,True,False
US500,H1,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\US500_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_US500_H1_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,145,0.8629166666666667,0.5241379310344828,0.00759170009530789,0.005415679863385977,1.4018000115984381,1.5440116069779897,0.22045412645383688,0.03973243115529834,0.0014019813563432224,0.521487204249155,15.0,2.0,stateful,0,3,True,40.0,2,True,False
US500,H1,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\US500_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_US500_H1_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,154,0.8916666666666667,0.5064935064935064,0.007637166464895202,0.005372225739221175,1.4216019273237728,1.4590125043586089,0.20109094874106193,0.043959304724517034,0.0012169469355910157,0.5186915887850467,15.0,2.0,stateful,0,3,True,40.0,0,True,False
